gene,composite_rank,decile,stratum,batch_no
WDR37,20555.5,9,9,7
DEFA4,21249.0,9,9,7
PCBP4,20628.0,9,9,7
ATP6V1B2,20824.5,9,9,7
BAG5,21518.5,9,9,7
IFNA4,21035.5,9,9,7
CIDEB,21169.5,9,9,7
PTP4A1,20471.5,9,9,7
TUB,20307.5,9,9,7
TBPL1,20628.5,9,9,7
NEXN,21169.5,9,9,7
AAMP,21340.5,9,9,7
C3,20349.0,9,9,7
RGS8,20976.5,9,9,7
FTHL17,21163.5,9,9,7
OR6N1,21224.5,9,9,7
BTC,20741.5,9,9,7
CATSPER1,20296.5,9,9,7
PPP1R3A,20683.5,9,9,7
MRPL21,20900.5,9,9,7
SLC7A6,21565.5,9,9,7
NKPD1,21194.5,9,9,7
FHL3,21290.5,9,9,7
GLCCI1,21059.5,9,9,7
CBR3,20280.5,9,9,7
SERPINA10,20973.5,9,9,7
KCNAB2,21155.5,9,9,7
RPL27A,21534.0,9,9,7
DGKG,21404.5,9,9,7
NLGN2,21593.5,9,9,7
COL9A2,20789.0,9,9,7
OAS3,20347.5,9,9,7
PER3,21483.0,9,9,7
HSD11B2,20279.5,9,9,7
F10,20282.5,9,9,7
RAB10,20777.5,9,9,7
EID2,20877.5,9,9,7
SEH1L,21671.0,9,9,7
MTA1,21010.0,9,9,7
VTA1,21015.5,9,9,7
DNAJB4,20429.5,9,9,7
DYNLT1,21361.5,9,9,7
SPNS2,20375.5,9,9,7
SMU1,21503.0,9,9,7
IL22,20297.5,9,9,7
CYB561A3,20467.0,9,9,7
PPP1R3G,20663.0,9,9,7
ZNF836,20540.5,9,9,7
DFNA5,20915.0,9,9,7
RAB40C,21384.0,9,9,7
LOC100130370,21650.5,9,9,7
ACRBP,21322.5,9,9,7
SHISA2,21088.5,9,9,7
USP34,21294.5,9,9,8
FARS2,20468.0,9,9,8
PRAMEF10,20665.5,9,9,8
CCR5,20537.0,9,9,8
MYLK2,20607.5,9,9,8
FAM157B,21306.5,9,9,8
ZNF697,21048.5,9,9,8
HIST1H2AG,20782.5,9,9,8
MPC1L,21022.5,9,9,8
ARAF,20378.0,9,9,8
ASPA,21444.0,9,9,8
BACE2,20669.5,9,9,8
NDUFAF5,20392.5,9,9,8
CHD8,21211.0,9,9,8
RAB32,20583.5,9,9,8
ZNF10,20868.5,9,9,8
HNRNPCL2,20512.0,9,9,8
TBX6,21646.0,9,9,8
C14orf37,20435.5,9,9,8
METTL13,20915.5,9,9,8
SPANXA2,21110.5,9,9,8
BLID,21493.5,9,9,8
CPPED1,21005.5,9,9,8
QDPR,21188.5,9,9,8
MAMLD1,20802.0,9,9,8
CDKL2,20972.0,9,9,8
CLC,20668.5,9,9,8
MTHFD2,21299.5,9,9,8
CFI,20414.5,9,9,8
PDE6G,20951.5,9,9,8
SMIM18,21573.5,9,9,8
CD160,20603.5,9,9,8
C1orf100,21292.0,9,9,8
PPIB,20399.0,9,9,8
KRT81,20950.5,9,9,8
SLMO1,21197.0,9,9,8
ANGEL1,20655.5,9,9,8
ARHGEF18,21217.5,9,9,8
PDE6D,21190.5,9,9,8
WNT4,21214.5,9,9,8
LIN7C,21435.5,9,9,8
FRAT2,21057.5,9,9,8
PRDX2,20248.0,9,9,8
FOXP4,20392.5,9,9,8
BCKDK,21405.5,9,9,8
RGL2,20512.5,9,9,8
ETAA1,20946.0,9,9,8
PNMT,21420.5,9,9,8
THNSL2,21015.0,9,9,8
KDM3A,21316.0,9,9,8
LRIF1,20384.5,9,9,8
GPA33,21379.5,9,9,8
ENTPD2,21220.5,9,9,8
CCDC179,20895.5,9,9,8
FASLG,21128.5,9,9,8
ACBD3,20894.0,9,9,8
ASPN,20600.5,9,9,8
RAD54L2,21269.5,9,9,8
C11orf87,21635.0,9,9,8
MIS12,21382.0,9,9,8
RNF166,21203.5,9,9,9
LPCAT3,21260.0,9,9,9
ZNF182,21030.5,9,9,9
GM2A,20520.5,9,9,9
FIG4,20249.0,9,9,9
TMEM136,20843.0,9,9,9
UBALD2,21221.0,9,9,9
TMEM191C,21105.0,9,9,9
APP,21047.5,9,9,9
DDIAS,20783.5,9,9,9
ENO1,20572.5,9,9,9
CLHC1,20580.5,9,9,9
RAB3D,20781.5,9,9,9
MPND,21490.5,9,9,9
SERINC5,20714.5,9,9,9
ZNF639,20436.5,9,9,9
UBE3D,21213.0,9,9,9
RAET1E,21659.5,9,9,9
FASTKD1,21399.5,9,9,9
KCNE3,21152.5,9,9,9
PLA2G6,20650.5,9,9,9
CMTM8,21399.5,9,9,9
ZNF141,21664.5,9,9,9
GSTM3,20565.5,9,9,9
CDR1,21623.0,9,9,9
SLC7A10,21000.0,9,9,9
FERMT1,20502.5,9,9,9
PSCA,20461.5,9,9,9
ARMC10,20621.5,9,9,9
ZP2,20340.0,9,9,9
SLFN12L,20933.5,9,9,9
TRNT1,20522.0,9,9,9
FZR1,20672.5,9,9,9
GJA9,20493.0,9,9,9
TLDC1,21619.5,9,9,9
CHMP1A,20460.0,9,9,9
STS,20472.5,9,9,9
GMFG,20902.0,9,9,9
TTC9B,20777.5,9,9,9
FAM134A,21141.0,9,9,9
H1FNT,20324.5,9,9,9
IRG1,21295.5,9,9,9
NRCAM,21381.0,9,9,9
BCAM,21134.5,9,9,9
DUS2,20783.0,9,9,9
ROBO1,20880.5,9,9,9
FOXA1,20402.5,9,9,9
ALPPL2,20491.5,9,9,9
CLUAP1,21592.0,9,9,9
ANAPC1,20706.5,9,9,9
IPO13,21526.0,9,9,9
ACCSL,21637.5,9,9,9
CLEC4E,21264.5,9,9,9
SLC35B2,21181.5,9,9,9
YTHDC2,20726.5,9,9,9
C8orf89,21358.0,9,9,9
MGAT4A,21112.5,9,9,9
SPATA12,21406.5,9,9,9
C1QL1,21499.0,9,9,9
SSU72,21592.5,9,9,9
MAPK15,21331.5,9,9,10
DR1,20536.5,9,9,10
VEZF1,20916.0,9,9,10
ALS2CR12,20666.5,9,9,10
DUSP12,20592.5,9,9,10
MAGED1,21642.0,9,9,10
CA6,20298.5,9,9,10
POLR2J2,20856.5,9,9,10
NARS,20637.5,9,9,10
RBM48,21309.0,9,9,10
SEMG1,20935.5,9,9,10
FCGR2B,21372.5,9,9,10
GDF1,20404.0,9,9,10
MAPK14,20338.5,9,9,10
GPD1,20509.5,9,9,10
WFDC1,20902.5,9,9,10
SLC25A51,20617.0,9,9,10
GORAB,20871.5,9,9,10
REPIN1,21190.5,9,9,10
SLC6A15,20649.5,9,9,10
ERH,21348.5,9,9,10
TEX10,20663.5,9,9,10
LOC403312,20622.5,9,9,10
CDSN,21231.5,9,9,10
CALD1,20921.5,9,9,10
MGME1,20527.5,9,9,10
GPR132,20970.0,9,9,10
TFAP2D,20767.5,9,9,10
B3GNT2,21037.5,9,9,10
SVIP,21108.5,9,9,10
GBP5,21531.5,9,9,10
PIGR,21249.0,9,9,10
HACD1,20452.5,9,9,10
LACTBL1,20825.5,9,9,10
TP53TG3B,21506.0,9,9,10
TEKT2,21339.5,9,9,10
PDE6B,20827.5,9,9,10
CCDC69,21320.5,9,9,10
BCL10,20251.5,9,9,10
UGT2B10,21058.5,9,9,10
PKN1,20327.5,9,9,10
CTXN1,20616.5,9,9,10
ZNF34,20634.5,9,9,10
FPGS,21483.5,9,9,10
ZCCHC2,20989.5,9,9,10
SERF1A,20728.0,9,9,10
SCNN1G,21336.5,9,9,10
HEATR1,21496.0,9,9,10
ATPAF1,20669.5,9,9,10
BMP8B,20327.5,9,9,10
NDUFAB1,21261.5,9,9,10
HAGH,21053.5,9,9,10
AP1M2,21541.5,9,9,10
FAM78A,20459.5,9,9,10
TNNT3,21248.0,9,9,10
ELOVL6,21416.0,9,9,10
HIST1H2AH,21250.5,9,9,10
ECHS1,21114.5,9,9,10
TMPPE,21501.5,9,9,10
EMC6,21496.5,9,9,10
